,영업상태코드,소재지면적,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),lon,lat,도시
3379,1,2901.7,서울특별시 은평구 은평로8길 1 (응암동),브릭스관광호텔,관광호텔,192971.089564435,455290.104972775,126.91830235775213,37.59990381660124,서울특별시
3380,1,633.68,서울특별시 은평구 응암로 180 34층 (응암동),제이스모텔,여관업,192602.666171895,453975.544066201,126.91414373558979,37.588056929299114,서울특별시
3381,1,377.23,서울특별시 은평구 은평로 150 (응암동),몽호텔,여관업,193251.49998151,455373.217673184,126.92147694165601,37.60065476577034,서울특별시
3382,1,318.02,서울특별시 은평구 수색로 260-1 (수색동),대림모텔,여관업,190698.460526615,453364.86393111,126.89259181641451,37.582537399340055,서울특별시
3383,1,190.28,서울특별시 은평구 연서로 220-1 (대조동),쏠모텔,여관업,192894.091212109,457299.697897038,126.91741074641382,37.61800927194478,서울특별시
3384,1,987.47,서울특별시 은평구 통일로 863-24 (갈현동),타오호텔,관광호텔,192824.052598114,457573.821408994,126.91661472677296,37.62047851988412,서울특별시
3385,1,174.21,서울특별시 은평구 통일로71길 26-7 (대조동),수도장,여관업,193498.044487516,456666.680542877,126.92425722921526,37.61231042022037,서울특별시
3386,1,144.89,서울특별시 은평구 서오릉로7길 3-1 (역촌동),대명장,여관업,193016.031901593,456062.419336797,126.91880384861061,37.60686257498461,서울특별시
3387,1,957.11,서울특별시 은평구 응암로14길 5 (응암동),베네치아모텔,여관업,192686.542660702,454226.946891698,126.91509086774576,37.59032270455076,서울특별시
3388,1,156.24,서울특별시 은평구 수색로 256 (수색동),웰빙텔,여관업,190745.015509871,453352.593175198,126.89311903644018,37.58242731397778,서울특별시
3389,1,140.55,서울특별시 은평구 연서로 230-5 (대조동),백란모텔,여관업,192965.380042419,457343.606034925,126.9182177881,37.61840542829742,서울특별시
3390,1,174.42,서울특별시 은평구 응암로12길 11-6 (응암동),카누,여관업,192719.143760434,453971.592246124,126.91546255383373,37.58802226051136,서울특별시
3391,1,243.77,서울특별시 은평구 통일로65길 15-1 (대조동),그린모텔,여관업,193674.473013775,456285.62429471,126.92625875801977,37.60887841807719,서울특별시
3392,1,225.76,서울특별시 은평구 통일로65길 10 (대조동),모텔 지(MOTEL G),여관업,193734.228309879,456312.920102986,126.92693527010852,37.60912476123659,서울특별시
3393,1,971.28,서울특별시 은평구 진흥로 183 (대조동),씨.에스모텔,여관업,193742.48545918,456256.304132961,126.92702927427788,37.60861471870747,서울특별시
3394,1,649.24,서울특별시 은평구 서오릉로 22 (녹번동),아트,여관업,193406.146615225,455650.995428535,126.92322564629677,37.60315862586303,서울특별시
3395,1,431.56,서울특별시 은평구 통일로 866 (불광동),스타장,여관업,192912.628750166,457555.552417482,126.91761821466726,37.620314613069375,서울특별시
3505,1,245.68,서울특별시 서대문구 연세로2가길 6 (창천동),쟈스민,여관업,194417.469371215,450445.414812564,126.93471842867096,37.55626383826806,서울특별시
3506,1,528.96,서울특별시 서대문구 연세로2나길 7 (창천동),나인스타2,여관업,194457.932811008,450469.627116203,126.93517618301838,37.55648223555512,서울특별시
3507,1,787.42,서울특별시 서대문구 연세로2길 13 (창천동),디,여관업,194428.35952233,450423.937320003,126.93484184136058,37.556070394947376,서울특별시
3508,1,390.46,서울특별시 서대문구 연세로2나길 18-5 (창천동),놀모텔,여관업,194504.26851329,450513.402926246,126.93570025072039,37.556876931630796,서울특별시
3509,1,62.92,서울특별시 서대문구 수색로 32-11 (남가좌동),회림장,여인숙업,192466.378157016,451942.221462538,126.91262173391641,37.56973587119642,서울특별시
3510,1,304.7,서울특별시 서대문구 이화여대1안길 15 45678층 (대현동),디케이하우스,숙박업(생활),195004.191373545,450587.21669084,126.94135759548962,37.557544865589584,서울특별시
3511,1,1324.68,서울특별시 서대문구 신촌로 141 은하빌딩 678층 (대현동),위고인 호스텔,관광호텔,194770.272306267,450529.307302535,126.93871062144515,37.55702179439267,서울특별시
3512,1,881.2,서울특별시 서대문구 연세로2길 55 (창천동),피오나모텔,여관업,194612.133582241,450502.081499544,126.9369210926605,37.556775571035416,서울특별시
3513,1,683.2,서울특별시 서대문구 연세로2길 23 (창천동),슈미에르모텔,여관업,194471.414894932,450442.905523605,126.93532896869611,37.556241558698254,서울특별시
3514,1,512.62,서울특별시 서대문구 신촌로 155 8층 (대현동),서울그랜드호스텔이대,관광호텔,194929.750810335,450514.690947083,126.94051561776602,37.55689100463613,서울특별시
3515,1,448.45,서울특별시 서대문구 연세로2다길 11-1 (창천동),호텔 쎄븐,여관업,194520.284788011,450509.647600595,126.93588154252069,37.55684319300414,서울특별시
3516,1,1620.0,서울특별시 서대문구 연세로2길 49 (창천동),오렌지카운티,일반호텔,194591.048534225,450487.97658294,126.93668256913791,37.55664836227198,서울특별시
3517,1,241.05,서울특별시 서대문구 신촌로 87-20 (창천동),킴스테이,여관업,194313.876765094,450466.581285968,126.93354586805428,37.556453905600236,서울특별시
3518,1,995.7,서울특별시 서대문구 연세로2나길 9 (창천동),나인스타호텔1,여관업,194444.583849507,450481.386031497,126.93502501753535,37.55658810086711,서울특별시
3519,1,906.72,서울특별시 서대문구 신촌로 125-5 (창천동),호텔레츠,여관업,194602.49611294,450461.836855817,126.93681232071106,37.55641291396404,서울특별시
3520,1,244.23,서울특별시 서대문구 응암로 130 (북가좌동),리베로모텔,여관업,192388.528876889,453510.783905601,126.91172410562768,37.5838677522593,서울특별시
3521,1,1991.0,서울특별시 서대문구 수색로 34-6 (남가좌동),더그레이,일반호텔,192448.778199218,451930.87021148,126.91242263096257,37.56963345260541,서울특별시
3522,1,205.06,서울특별시 서대문구 통일로 143-1 (냉천동),테마모텔,여인숙업,196828.111633702,451635.04502695,126.9619952957418,37.56699389118949,서울특별시
3523,1,99.78,서울특별시 서대문구 수색로2길 30-4 (남가좌동),준모텔,여관업,192541.996458629,451989.952533497,126.91347719756705,37.57016654236735,서울특별시
3524,1,68.63,서울특별시 서대문구 세검정로3길 56-10 (홍제동),발리모텔,여인숙업,195275.426948034,454558.993051098,126.9444013776603,37.59333149300778,서울특별시
3525,1,56.2,서울특별시 서대문구 신촌로37길 17-2 (북아현동),경북여관,여인숙업,196155.225481911,450652.734285332,126.95438414006911,37.55814077202997,서울특별시
3526,1,81.33,서울특별시 서대문구 연세로2길 34 (창천동),호텔 플러스,여인숙업,194518.576983746,450439.833191026,126.93586274208788,37.55621416222445,서울특별시
3528,1,467.7,서울특별시 서대문구 연세로4길 12 (창천동),그랜드모텔,여관업,194425.616874829,450526.795166144,126.93481001163894,37.55699711656084,서울특별시
3529,1,811.5,서울특별시 서대문구 연세로2가길 12 (창천동),호텔제이드,여관업,194423.81738123,450470.224109216,126.93479008071077,37.556487406292206,서울특별시
3530,1,780.09,서울특별시 서대문구 연세로2다길 5 (창천동),터치,여관업,194502.019941338,450474.090254371,126.93567510056936,37.55652271502757,서울특별시
3531,1,256.15,서울특별시 서대문구 신촌로 115-6 (창천동),호텔 풀하우스,여관업,194526.362012921,450431.225117309,126.93595091296159,37.55613665117827,서울특별시
3532,1,877.94,서울특별시 서대문구 연세로2가길 8 (창천동),호텔 루씨르,여관업,194423.784870198,450459.076164479,126.9347897984495,37.55638696428107,서울특별시
3533,1,71.7,서울특별시 서대문구 통일로 479-6 (홍제동),오렌지,여인숙업,194760.034470066,454266.69111081,126.93856771961556,37.590695073762696,서울특별시
3534,1,402.48,서울특별시 서대문구 명물길 19 8910층 (창천동),24게스트하우스 신촌에비뉴엘점,관광호텔,194425.547743193,450629.487978481,126.93480844019204,37.55792236743941,서울특별시
3535,1,40.27,서울특별시 서대문구 신촌로 31-1 (창천동),아담,여관업,193767.356359096,450613.47567711,126.92735942459979,37.557773837187206,서울특별시
3536,1,65.44,서울특별시 서대문구 통일로40안길 9 (홍제동),해성,여인숙업,194966.668204967,454263.779201043,126.94090736525537,37.59067000515759,서울특별시
3537,1,2114.32,서울특별시 서대문구 연세로4길 16 (창천동121),포레스타,여관업,194445.287616756,450536.428776213,126.93503256092363,37.557084034479395,서울특별시
3538,1,175.91,서울특별시 서대문구 통일로42길 6 12층 (홍은동),유진장,여관업,194810.977858157,454408.278005996,126.93914351453465,37.591971041416045,서울특별시
3539,1,1670.64,서울특별시 서대문구 연세로2나길 5 (창천동),밀하우스,관광호텔,194447.060323027,450457.441284914,126.93505322806992,37.55637237630711,서울특별시
3540,1,798.0,서울특별시 서대문구 연세로2나길 3 (창천동),캠퍼스,여관업,194454.969703299,450450.019449555,126.93514279822797,37.556305554508555,서울특별시
3541,1,799.0,서울특별시 서대문구 연세로2나길 11 (창천동),애니타임 호텔,여관업,194457.321456411,450483.395591418,126.93516915888753,37.5566062843524,서울특별시
3542,1,512.62,서울특별시 서대문구 신촌로 155 6층 (대현동),궁전호스텔,관광호텔,194929.750810335,450514.690947083,126.94051561776602,37.55689100463613,서울특별시
3543,1,1785.0,서울특별시 서대문구 연세로2가길 3 (창천동),신촌라싸 관광호텔,관광호텔,194391.16958802,450428.281096865,126.9344209170079,37.55610930380945,서울특별시
3545,1,1448.13,서울특별시 서대문구 연세로2길 48 (창천동),모모호텔,여관업,194586.831531122,450464.551719663,126.93663501838138,37.55643728166131,서울특별시
3546,1,104.49,서울특별시 서대문구 간호대로1길 36 (홍제동),폼모텔,여관업,195337.328899463,454759.272404208,126.94510099933403,37.5951362975794,서울특별시
3547,1,165.28,서울특별시 서대문구 세무서길 25 (홍제동),원일장,여인숙업,195106.354674677,454093.43009767,126.94249012765185,37.58913594896101,서울특별시
3548,1,1033.19,서울특별시 서대문구 연세로2길 101-10 (대현동),호텔 월,일반호텔,194848.133274367,450596.325543619,126.93959133468316,37.55762606553552,서울특별시
3549,1,234.72,서울특별시 서대문구 통일로37나길 21 (홍제동),청자모텔,여인숙업,194924.500726025,453842.068599814,126.94043287926729,37.586870223029294,서울특별시
3550,1,355.65,서울특별시 서대문구 연세로4길 7 (창천동),코자모텔(COZA),여관업,194400.075357345,450538.993774951,126.93452085211496,37.55710686814883,서울특별시
3551,1,113.76,서울특별시 서대문구 통일로40안길 21 (홍제동),리치빌,여인숙업,194993.016815224,454313.419572719,126.94120535559405,37.59111740262631,서울특별시
3552,1,51.62,서울특별시 서대문구 세검정로1길 18 (홍은동),대왕,여인숙업,194882.0374476,454441.785418774,126.93994786856751,37.59227334060394,서울특별시
3553,1,170.97,서울특별시 서대문구 신촌로 157-7 (대현동),소라모텔,여관업,194929.98613932,450539.519341814,126.94051810738937,37.557114707180524,서울특별시
3554,1,638.78,서울특별시 서대문구 연세로4길 18-12 (창천동),신디,여관업,194441.763261086,450510.992159809,126.93499286896358,37.556854831765584,서울특별시
3555,1,71.68,서울특별시 서대문구 수색로 32-6 (남가좌동),여광장여관,여인숙업,192453.824371031,451912.827587895,126.91247993770017,37.56947093260067,서울특별시
3556,1,1430.29,서울특별시 서대문구 연세로2나길 8 (창천동),바론드 파리 호텔,일반호텔,194480.306771392,450474.002106087,126.935429364631,37.55652178955266,서울특별시
3588,1,198.0,서울특별시 서대문구 통일로 432-3 (홍제동),성도,여인숙업,195140.615102285,453964.86413976,126.94287889966905,37.58797777319258,서울특별시
3589,1,933.71,서울특별시 서대문구 연세로4길 16 (창천동),호텔림,여관업,194453.716554628,450522.096790029,126.93512806486076,37.556954956139414,서울특별시
3590,1,75.82,서울특별시 서대문구 모래내로 351 (홍은동),장미여관,여인숙업,194215.299219542,453240.887191484,126.9324081035453,37.58144943590129,서울특별시
3591,1,107.53,서울특별시 서대문구 신촌로37길 11 (북아현동),성덕,여관업,196141.278269478,450631.133625113,126.95422640591335,37.55794609308574,서울특별시
3592,1,1810.75,서울특별시 서대문구 연세로2길 66 (창천동),힐스,일반호텔,194669.645482841,450494.823263864,126.93757203336585,37.556710513447236,서울특별시
3593,1,203.33,서울특별시 서대문구 연세로2나길 15 (창천동),크럭스,여관업,194460.151243609,450506.51210067,126.93520100823234,37.55681457887411,서울특별시
3595,1,84.82,서울특별시 서대문구 수색로2길 30-8 (남가좌동),뉴모텔,여관업,192544.621913864,452008.541272508,126.91350672570368,37.570334045908346,서울특별시
3596,1,407.61,서울특별시 서대문구 연세로2가길 16 (창천동),시몽,여관업,194423.819762252,450494.912747696,126.93478991790985,37.55670984834252,서울특별시
3597,1,440.79,서울특별시 서대문구 연세로2길 27-3 (창천동),이채3,여관업,194483.658581347,450460.137319349,126.93546740382985,37.55639688957486,서울특별시
3598,1,1694.67,서울특별시 서대문구 연세로2나길 13 (창천동42),가을,일반호텔,194457.023858579,450494.565629791,126.93516570550665,37.55670692341281,서울특별시
3599,1,114.41,서울특별시 서대문구 세무서7길 6-3 (홍제동),화성장,여인숙업,195216.782753811,454360.091787543,126.94373866721095,37.59153911728892,서울특별시
3600,1,1850.58,서울특별시 서대문구 연세로2가길 14 (창천동),렉시,일반호텔,194423.876624727,450483.045265462,126.93479065265527,37.55660292392489,서울특별시
3601,1,422.55,서울특별시 서대문구 이화여대3길 33 (대현동),참호텔,여관업,194968.186005144,450619.366721815,126.94094987949985,37.557834335620484,서울특별시
3602,1,310.74,서울특별시 서대문구 연희로 87 23층 (연희동),연희장,여관업,193750.61124475,451538.50221493,126.92716195028423,37.56610810552207,서울특별시
3603,1,361.92,서울특별시 서대문구 연세로2나길 24 (창천동),데이지,여관업,194498.488388209,450530.076867421,126.93563470797278,37.55702712719986,서울특별시
3604,1,831.23,서울특별시 서대문구 연세로2길 15-3 (창천동),쉬크,여관업,194428.849288468,450435.795072547,126.9348472931549,37.55617723505337,서울특별시
3605,1,87.64,서울특별시 서대문구 통일로40길 11-1 (홍제동),동양,여인숙업,194931.267877214,454232.085850737,126.9405067646667,37.59038425634839,서울특별시
3606,1,1536.36,서울특별시 서대문구 신촌역로 7 (대현동),신촌 에버에이트 레지던스호텔,숙박업(생활),194855.910937446,450573.690449065,126.93967951955094,37.557422169705376,서울특별시
3607,1,1194.65,서울특별시 서대문구 연세로2길 82 (대현동),힙호텔,일반호텔,194749.154299765,450524.377584539,126.93847165463406,37.5569772566315,서울특별시
3608,1,320.66,서울특별시 서대문구 수색로4길 3-8 (남가좌동),대도장여관,여관업,192397.290057286,451993.60064571,126.9118391615418,37.57019821864907,서울특별시
3610,1,1076.88,서울특별시 서대문구 연세로2길 50 (창천동),A+호텔,여관업,194597.942628915,450471.896571617,126.93676071226149,37.556503523961325,서울특별시
3611,1,63508.68,서울특별시 서대문구 연희로 353 (홍은동),스위스그랜드호텔,관광호텔,194211.997213753,454098.970268002,126.93236386858618,37.58918061490747,서울특별시
3612,1,106.22,서울특별시 서대문구 연희로 44 (연희동),연희장,여인숙업,193567.434110217,451141.570010515,126.92509211158429,37.562530520368895,서울특별시
3613,1,772.78,서울특별시 서대문구 연세로2나길 20 (창천동),모네,여관업,194486.874446544,450524.438615488,126.93550331032435,37.55697625695094,서울특별시
3614,1,710.0,서울특별시 서대문구 연세로2나길 6 (창천동 118),루이,일반호텔,194472.635016004,450455.634756393,126.93534268025711,37.55635625515538,서울특별시
3615,1,106.2,서울특별시 서대문구 충정로6길 49-4 (미근동),영빈여관,여인숙업,197047.270174452,451145.702401769,126.96447796116104,37.56258571339428,서울특별시
3616,1,93.53,서울특별시 서대문구 통일로9길 6-8 (냉천동),그린파크,여인숙업,196792.540708934,451682.333338621,126.9615924579539,37.56741982770105,서울특별시
3744,1,26540.5,서울특별시 마포구 마포대로 58 (도화동),서울가든호텔,관광호텔,195366.504486477,448716.823596557,126.9454700624882,37.54069471341208,서울특별시
3745,1,60.79,서울특별시 마포구 삼개로 13 (도화동),가나모텔,여관업,195305.983896055,448543.222514718,126.94478639613286,37.53913027096255,서울특별시
3746,1,108.57,서울특별시 마포구 백범로2길 24 (노고산동(노고산동106-91에서 번지분할변경)),신촌 시스터즈,여관업,194244.204955715,450182.555163206,126.93275961742007,37.55389442235789,서울특별시
3747,1,1663.87,서울특별시 마포구 서강로18길 8 (노고산동),메이저호텔,여관업,194221.213451672,450138.046512471,126.93249977685977,37.55349325848808,서울특별시
3748,1,206.0,서울특별시 마포구 양화로 16 (합정동),준희빈,여관업,192058.07924221,449543.467119037,126.90802621002808,37.548119912058006,서울특별시
3749,1,59.0,서울특별시 마포구 희우정로3길 13 (합정동),영스테이(YOUNG STAY),여관업,191720.40000408,449690.251874203,126.90420332295581,37.54943943443642,서울특별시
3750,1,0.0,서울특별시 마포구 신촌로16길 16 (노고산동),코코레지던스,여관업,194145.910119791,450308.589069852,126.93164619841531,37.55502934918298,서울특별시
3751,1,662.0,서울특별시 마포구 양화로 94 (서교동),보보호텔,일반호텔,192702.357899428,450008.91757619,126.91531227885359,37.552318943072834,서울특별시
3752,1,0.0,서울특별시 마포구 서강로20길 9 (노고산동),아모텔,일반호텔,194318.769055642,450204.898135447,126.93360328452755,37.55409619796764,서울특별시
3753,1,297.0,서울특별시 마포구 신촌로18길 15 (노고산동),한강모텔,여관업,194192.760059203,450287.142596991,126.93217657882543,37.55483641824627,서울특별시
3754,1,45.61,서울특별시 마포구 굴레방로7길 34 (아현동),대명,여인숙업,195835.219793793,450453.237339846,126.9507635783252,37.556341912626706,서울특별시
3755,1,377.33,서울특별시 마포구 동교로 217 2층3층4층층 (동교동),버틀러리,여관업,193173.291498782,450805.577656258,126.92063424102157,37.55950040520375,서울특별시
